"Sex","Age_bin_idx",".chain",".iteration",".draw","variable","value"
"M",10,4,32,932,"logit_rho",-3.20136
"M",10,4,33,933,"logit_rho",-3.06574
"M",10,4,34,934,"logit_rho",-3.05253
"M",10,4,35,935,"logit_rho",-3.08735
"M",10,4,36,936,"logit_rho",-2.87871
"M",10,4,37,937,"logit_rho",-3.02858
"M",10,4,38,938,"logit_rho",-2.9165
"M",10,4,39,939,"logit_rho",-3.08812
"M",10,4,40,940,"logit_rho",-3.20871
"M",10,4,41,941,"logit_rho",-3.00835
"M",10,4,42,942,"logit_rho",-3.11637
"M",10,4,43,943,"logit_rho",-2.74066
"M",10,4,44,944,"logit_rho",-2.70806
"M",10,4,45,945,"logit_rho",-3.06024
"M",10,4,46,946,"logit_rho",-2.94894
"M",10,4,47,947,"logit_rho",-3.11309
"M",10,4,48,948,"logit_rho",-3.17985
"M",10,4,49,949,"logit_rho",-3.20505
"M",10,4,50,950,"logit_rho",-2.84118
"M",10,4,51,951,"logit_rho",-2.72437
"M",10,4,52,952,"logit_rho",-3.28079
"M",10,4,53,953,"logit_rho",-2.9705
"M",10,4,54,954,"logit_rho",-3.53092
"M",10,4,55,955,"logit_rho",-3.37317
"M",10,4,56,956,"logit_rho",-3.52605
"M",10,4,57,957,"logit_rho",-3.47964
"M",10,4,58,958,"logit_rho",-3.33353
"M",10,4,59,959,"logit_rho",-3.25983
"M",10,4,60,960,"logit_rho",-2.92345
"M",10,4,61,961,"logit_rho",-2.75116
"M",10,4,62,962,"logit_rho",-3.15546
"M",10,4,63,963,"logit_rho",-3.51103
"M",10,4,64,964,"logit_rho",-3.24399
"M",10,4,65,965,"logit_rho",-3.24039
"M",10,4,66,966,"logit_rho",-3.19689
"M",10,4,67,967,"logit_rho",-3.54093
"M",10,4,68,968,"logit_rho",-3.40244
"M",10,4,69,969,"logit_rho",-2.98232
"M",10,4,70,970,"logit_rho",-3.08856
"M",10,4,71,971,"logit_rho",-3.31116
"M",10,4,72,972,"logit_rho",-3.35129
"M",10,4,73,973,"logit_rho",-3.23108
"M",10,4,74,974,"logit_rho",-3.10909
"M",10,4,75,975,"logit_rho",-2.99225
"M",10,4,76,976,"logit_rho",-2.94274
"M",10,4,77,977,"logit_rho",-3.46166
"M",10,4,78,978,"logit_rho",-3.62282
"M",10,4,79,979,"logit_rho",-3.37341
"M",10,4,80,980,"logit_rho",-3.41766
"M",10,4,81,981,"logit_rho",-3.34891
"M",10,4,82,982,"logit_rho",-3.20601
"M",10,4,83,983,"logit_rho",-3.26072
"M",10,4,84,984,"logit_rho",-2.89169
"M",10,4,85,985,"logit_rho",-3.06477
"M",10,4,86,986,"logit_rho",-2.83999
"M",10,4,87,987,"logit_rho",-2.86209
"M",10,4,88,988,"logit_rho",-2.99077
"M",10,4,89,989,"logit_rho",-3.24216
"M",10,4,90,990,"logit_rho",-3.12422
"M",10,4,91,991,"logit_rho",-3.35958
"M",10,4,92,992,"logit_rho",-3.18906
"M",10,4,93,993,"logit_rho",-3.03647
"M",10,4,94,994,"logit_rho",-2.9486
"M",10,4,95,995,"logit_rho",-3.12106
"M",10,4,96,996,"logit_rho",-3.20905
"M",10,4,97,997,"logit_rho",-3.35917
"M",10,4,98,998,"logit_rho",-3.51856
"M",10,4,99,999,"logit_rho",-3.57342
"M",10,4,100,1000,"logit_rho",-3.61235
"M",10,4,101,1001,"logit_rho",-3.31311
"M",10,4,102,1002,"logit_rho",-3.32065
"M",10,4,103,1003,"logit_rho",-2.85905
"M",10,4,104,1004,"logit_rho",-2.94915
"M",10,4,105,1005,"logit_rho",-2.90925
"M",10,4,106,1006,"logit_rho",-3.04972
"M",10,4,107,1007,"logit_rho",-3.01102
"M",10,4,108,1008,"logit_rho",-3.21985
"M",10,4,109,1009,"logit_rho",-3.47142
"M",10,4,110,1010,"logit_rho",-3.01923
"M",10,4,111,1011,"logit_rho",-3.23368
"M",10,4,112,1012,"logit_rho",-2.85826
"M",10,4,113,1013,"logit_rho",-2.87455
"M",10,4,114,1014,"logit_rho",-2.72498
"M",10,4,115,1015,"logit_rho",-2.59409
"M",10,4,116,1016,"logit_rho",-2.76488
"M",10,4,117,1017,"logit_rho",-2.95709
"M",10,4,118,1018,"logit_rho",-2.91282
"M",10,4,119,1019,"logit_rho",-3.15142
"M",10,4,120,1020,"logit_rho",-3.21423
"M",10,4,121,1021,"logit_rho",-3.1996
"M",10,4,122,1022,"logit_rho",-3.12941
"M",10,4,123,1023,"logit_rho",-3.21734
"M",10,4,124,1024,"logit_rho",-3.06659
"M",10,4,125,1025,"logit_rho",-3.51566
"M",10,4,126,1026,"logit_rho",-3.26055
"M",10,4,127,1027,"logit_rho",-2.70973
"M",10,4,128,1028,"logit_rho",-2.37543
"M",10,4,129,1029,"logit_rho",-2.6586
"M",10,4,130,1030,"logit_rho",-3.04846
"M",10,4,131,1031,"logit_rho",-2.83711
"M",10,4,132,1032,"logit_rho",-2.55661
"M",10,4,133,1033,"logit_rho",-2.92438
"M",10,4,134,1034,"logit_rho",-2.82847
"M",10,4,135,1035,"logit_rho",-2.5344
"M",10,4,136,1036,"logit_rho",-2.71526
"M",10,4,137,1037,"logit_rho",-2.59232
"M",10,4,138,1038,"logit_rho",-2.8433
"M",10,4,139,1039,"logit_rho",-2.51191
"M",10,4,140,1040,"logit_rho",-2.71726
"M",10,4,141,1041,"logit_rho",-3.02533
"M",10,4,142,1042,"logit_rho",-3.12201
"M",10,4,143,1043,"logit_rho",-3.41066
"M",10,4,144,1044,"logit_rho",-3.28696
"M",10,4,145,1045,"logit_rho",-3.14808
"M",10,4,146,1046,"logit_rho",-3.30362
"M",10,4,147,1047,"logit_rho",-2.9681
"M",10,4,148,1048,"logit_rho",-2.83956
"M",10,4,149,1049,"logit_rho",-2.81155
"M",10,4,150,1050,"logit_rho",-2.75994
"M",10,4,151,1051,"logit_rho",-2.56937
"M",10,4,152,1052,"logit_rho",-3.15765
"M",10,4,153,1053,"logit_rho",-2.89193
"M",10,4,154,1054,"logit_rho",-3.16503
"M",10,4,155,1055,"logit_rho",-3.36806
"M",10,4,156,1056,"logit_rho",-3.20887
"M",10,4,157,1057,"logit_rho",-3.23332
"M",10,4,158,1058,"logit_rho",-3.51683
"M",10,4,159,1059,"logit_rho",-2.84931
"M",10,4,160,1060,"logit_rho",-2.95642
"M",10,4,161,1061,"logit_rho",-2.89836
"M",10,4,162,1062,"logit_rho",-2.67747
"M",10,4,163,1063,"logit_rho",-2.52376
"M",10,4,164,1064,"logit_rho",-2.51565
"M",10,4,165,1065,"logit_rho",-2.81866
"M",10,4,166,1066,"logit_rho",-3.09114
"M",10,4,167,1067,"logit_rho",-3.25842
"M",10,4,168,1068,"logit_rho",-3.26166
"M",10,4,169,1069,"logit_rho",-3.35973
"M",10,4,170,1070,"logit_rho",-3.62222
"M",10,4,171,1071,"logit_rho",-3.19745
"M",10,4,172,1072,"logit_rho",-3.09549
"M",10,4,173,1073,"logit_rho",-2.91333
"M",10,4,174,1074,"logit_rho",-2.89957
"M",10,4,175,1075,"logit_rho",-3.13417
"M",10,4,176,1076,"logit_rho",-3.30234
"M",10,4,177,1077,"logit_rho",-3.00378
"M",10,4,178,1078,"logit_rho",-3.03053
"M",10,4,179,1079,"logit_rho",-2.72354
"M",10,4,180,1080,"logit_rho",-2.93565
"M",10,4,181,1081,"logit_rho",-3.09484
"M",10,4,182,1082,"logit_rho",-3.51809
"M",10,4,183,1083,"logit_rho",-3.20796
"M",10,4,184,1084,"logit_rho",-3.21258
"M",10,4,185,1085,"logit_rho",-2.89566
"M",10,4,186,1086,"logit_rho",-2.90782
"M",10,4,187,1087,"logit_rho",-3.1157
"M",10,4,188,1088,"logit_rho",-3.13681
"M",10,4,189,1089,"logit_rho",-3.21071
"M",10,4,190,1090,"logit_rho",-2.85644
"M",10,4,191,1091,"logit_rho",-3.09013
"M",10,4,192,1092,"logit_rho",-2.77063
"M",10,4,193,1093,"logit_rho",-3.17632
"M",10,4,194,1094,"logit_rho",-3.35554
"M",10,4,195,1095,"logit_rho",-3.31693
"M",10,4,196,1096,"logit_rho",-3.51037
"M",10,4,197,1097,"logit_rho",-3.37702
"M",10,4,198,1098,"logit_rho",-2.9937
"M",10,4,199,1099,"logit_rho",-2.97024
"M",10,4,200,1100,"logit_rho",-2.77005
"M",10,4,201,1101,"logit_rho",-2.92567
"M",10,4,202,1102,"logit_rho",-3.39355
"M",10,4,203,1103,"logit_rho",-3.30515
"M",10,4,204,1104,"logit_rho",-3.23986
"M",10,4,205,1105,"logit_rho",-2.97362
"M",10,4,206,1106,"logit_rho",-3.36895
"M",10,4,207,1107,"logit_rho",-3.31816
"M",10,4,208,1108,"logit_rho",-3.3304
"M",10,4,209,1109,"logit_rho",-3.48701
"M",10,4,210,1110,"logit_rho",-3.39212
"M",10,4,211,1111,"logit_rho",-3.1499
"M",10,4,212,1112,"logit_rho",-2.59542
"M",10,4,213,1113,"logit_rho",-2.23964
"M",10,4,214,1114,"logit_rho",-2.91502
"M",10,4,215,1115,"logit_rho",-2.92353
"M",10,4,216,1116,"logit_rho",-3.38664
"M",10,4,217,1117,"logit_rho",-3.3578
"M",10,4,218,1118,"logit_rho",-3.03356
"M",10,4,219,1119,"logit_rho",-3.38223
"M",10,4,220,1120,"logit_rho",-3.29897
"M",10,4,221,1121,"logit_rho",-3.04417
"M",10,4,222,1122,"logit_rho",-3.29736
"M",10,4,223,1123,"logit_rho",-3.08847
"M",10,4,224,1124,"logit_rho",-3.10608
"M",10,4,225,1125,"logit_rho",-3.13303
"M",10,4,226,1126,"logit_rho",-3.42592
"M",10,4,227,1127,"logit_rho",-3.27103
"M",10,4,228,1128,"logit_rho",-3.25025
"M",10,4,229,1129,"logit_rho",-3.32287
"M",10,4,230,1130,"logit_rho",-3.1014
"M",10,4,231,1131,"logit_rho",-3.08191
"M",10,4,232,1132,"logit_rho",-2.92771
"M",10,4,233,1133,"logit_rho",-2.83711
"M",10,4,234,1134,"logit_rho",-2.93467
"M",10,4,235,1135,"logit_rho",-3.27083
"M",10,4,236,1136,"logit_rho",-3.0905
"M",10,4,237,1137,"logit_rho",-3.22609
"M",10,4,238,1138,"logit_rho",-3.31595
"M",10,4,239,1139,"logit_rho",-2.79925
"M",10,4,240,1140,"logit_rho",-2.76099
"M",10,4,241,1141,"logit_rho",-2.83995
"M",10,4,242,1142,"logit_rho",-3.01701
"M",10,4,243,1143,"logit_rho",-3.07672
"M",10,4,244,1144,"logit_rho",-2.96105
"M",10,4,245,1145,"logit_rho",-2.95034
"M",10,4,246,1146,"logit_rho",-2.65018
"M",10,4,247,1147,"logit_rho",-3.17203
"M",10,4,248,1148,"logit_rho",-3.0635
"M",10,4,249,1149,"logit_rho",-3.03151
"M",10,4,250,1150,"logit_rho",-2.96929
"M",10,4,251,1151,"logit_rho",-3.06526
"M",10,4,252,1152,"logit_rho",-3.30091
"M",10,4,253,1153,"logit_rho",-2.98291
"M",10,4,254,1154,"logit_rho",-3.08786
"M",10,4,255,1155,"logit_rho",-2.94993
"M",10,4,256,1156,"logit_rho",-3.01162
"M",10,4,257,1157,"logit_rho",-3.06987
"M",10,4,258,1158,"logit_rho",-3.40523
"M",10,4,259,1159,"logit_rho",-3.13655
"M",10,4,260,1160,"logit_rho",-2.96072
"M",10,4,261,1161,"logit_rho",-2.89324
"M",10,4,262,1162,"logit_rho",-3.21293
"M",10,4,263,1163,"logit_rho",-2.98023
"M",10,4,264,1164,"logit_rho",-3.06528
"M",10,4,265,1165,"logit_rho",-2.96199
"M",10,4,266,1166,"logit_rho",-3.06065
"M",10,4,267,1167,"logit_rho",-3.17572
"M",10,4,268,1168,"logit_rho",-3.32158
"M",10,4,269,1169,"logit_rho",-3.14846
"M",10,4,270,1170,"logit_rho",-3.46098
"M",10,4,271,1171,"logit_rho",-3.25721
"M",10,4,272,1172,"logit_rho",-3.27316
"M",10,4,273,1173,"logit_rho",-3.17734
"M",10,4,274,1174,"logit_rho",-2.99734
"M",10,4,275,1175,"logit_rho",-3.08602
"M",10,4,276,1176,"logit_rho",-2.74896
"M",10,4,277,1177,"logit_rho",-3.13487
"M",10,4,278,1178,"logit_rho",-2.99249
"M",10,4,279,1179,"logit_rho",-2.91959
"M",10,4,280,1180,"logit_rho",-3.0906
"M",10,4,281,1181,"logit_rho",-3.07325
"M",10,4,282,1182,"logit_rho",-3.03898
"M",10,4,283,1183,"logit_rho",-3.22603
"M",10,4,284,1184,"logit_rho",-3.669
"M",10,4,285,1185,"logit_rho",-3.13648
"M",10,4,286,1186,"logit_rho",-3.19153
"M",10,4,287,1187,"logit_rho",-3.20064
"M",10,4,288,1188,"logit_rho",-3.07702
"M",10,4,289,1189,"logit_rho",-3.46373
"M",10,4,290,1190,"logit_rho",-3.21402
"M",10,4,291,1191,"logit_rho",-3.50065
"M",10,4,292,1192,"logit_rho",-3.55478
"M",10,4,293,1193,"logit_rho",-3.10971
"M",10,4,294,1194,"logit_rho",-2.5279
"M",10,4,295,1195,"logit_rho",-2.62053
"M",10,4,296,1196,"logit_rho",-3.07498
"M",10,4,297,1197,"logit_rho",-3.28602
"M",10,4,298,1198,"logit_rho",-3.39947
"M",10,4,299,1199,"logit_rho",-3.34286
"M",10,4,300,1200,"logit_rho",-3.21512
"M",11,1,1,1,"logit_rho",-3.19049
"M",11,1,2,2,"logit_rho",-3.11599
"M",11,1,3,3,"logit_rho",-3.16252
"M",11,1,4,4,"logit_rho",-2.97291
"M",11,1,5,5,"logit_rho",-3.1537
"M",11,1,6,6,"logit_rho",-3.00405
"M",11,1,7,7,"logit_rho",-2.88426
"M",11,1,8,8,"logit_rho",-2.65999
"M",11,1,9,9,"logit_rho",-2.8969
"M",11,1,10,10,"logit_rho",-3.07347
"M",11,1,11,11,"logit_rho",-3.1433
"M",11,1,12,12,"logit_rho",-3.06165
"M",11,1,13,13,"logit_rho",-2.91521
"M",11,1,14,14,"logit_rho",-2.81756
"M",11,1,15,15,"logit_rho",-2.96618
"M",11,1,16,16,"logit_rho",-2.9363
"M",11,1,17,17,"logit_rho",-2.93248
"M",11,1,18,18,"logit_rho",-3.3535
"M",11,1,19,19,"logit_rho",-3.21833
"M",11,1,20,20,"logit_rho",-2.88585
"M",11,1,21,21,"logit_rho",-2.90353
"M",11,1,22,22,"logit_rho",-2.96857
"M",11,1,23,23,"logit_rho",-3.06579
"M",11,1,24,24,"logit_rho",-2.99258
"M",11,1,25,25,"logit_rho",-3.30729
"M",11,1,26,26,"logit_rho",-3.35234
"M",11,1,27,27,"logit_rho",-3.13493
"M",11,1,28,28,"logit_rho",-2.88485
"M",11,1,29,29,"logit_rho",-2.85272
"M",11,1,30,30,"logit_rho",-2.67658
"M",11,1,31,31,"logit_rho",-2.67689
"M",11,1,32,32,"logit_rho",-2.75131
"M",11,1,33,33,"logit_rho",-2.85621
"M",11,1,34,34,"logit_rho",-2.81453
"M",11,1,35,35,"logit_rho",-2.8239
"M",11,1,36,36,"logit_rho",-3.08084
"M",11,1,37,37,"logit_rho",-3.04135
"M",11,1,38,38,"logit_rho",-3.06486
"M",11,1,39,39,"logit_rho",-3.12096
"M",11,1,40,40,"logit_rho",-2.60053
"M",11,1,41,41,"logit_rho",-2.09791
"M",11,1,42,42,"logit_rho",-2.46052
"M",11,1,43,43,"logit_rho",-2.61854
"M",11,1,44,44,"logit_rho",-2.56321
"M",11,1,45,45,"logit_rho",-2.83915
"M",11,1,46,46,"logit_rho",-2.95399
"M",11,1,47,47,"logit_rho",-2.85979
"M",11,1,48,48,"logit_rho",-3.21684
"M",11,1,49,49,"logit_rho",-2.83422
"M",11,1,50,50,"logit_rho",-3.10778
"M",11,1,51,51,"logit_rho",-2.84013
"M",11,1,52,52,"logit_rho",-2.97447
"M",11,1,53,53,"logit_rho",-2.96491
"M",11,1,54,54,"logit_rho",-2.98627
"M",11,1,55,55,"logit_rho",-2.88181
"M",11,1,56,56,"logit_rho",-3.07521
"M",11,1,57,57,"logit_rho",-3.02102
"M",11,1,58,58,"logit_rho",-3.12854
"M",11,1,59,59,"logit_rho",-3.12697
"M",11,1,60,60,"logit_rho",-3.17342
"M",11,1,61,61,"logit_rho",-3.08628
"M",11,1,62,62,"logit_rho",-3.17923
"M",11,1,63,63,"logit_rho",-3.27626
"M",11,1,64,64,"logit_rho",-3.15177
"M",11,1,65,65,"logit_rho",-3.23907
"M",11,1,66,66,"logit_rho",-3.2718
"M",11,1,67,67,"logit_rho",-2.798
"M",11,1,68,68,"logit_rho",-2.94518
"M",11,1,69,69,"logit_rho",-2.88875
"M",11,1,70,70,"logit_rho",-3.04137
"M",11,1,71,71,"logit_rho",-3.21413
"M",11,1,72,72,"logit_rho",-2.62795
"M",11,1,73,73,"logit_rho",-3.16891
"M",11,1,74,74,"logit_rho",-2.87031
"M",11,1,75,75,"logit_rho",-2.87085
"M",11,1,76,76,"logit_rho",-2.40369
"M",11,1,77,77,"logit_rho",-2.31686
"M",11,1,78,78,"logit_rho",-2.82552
"M",11,1,79,79,"logit_rho",-2.73148
"M",11,1,80,80,"logit_rho",-3.15557
"M",11,1,81,81,"logit_rho",-2.7457
"M",11,1,82,82,"logit_rho",-2.81788
"M",11,1,83,83,"logit_rho",-2.62166
"M",11,1,84,84,"logit_rho",-2.57128
"M",11,1,85,85,"logit_rho",-2.68265
"M",11,1,86,86,"logit_rho",-2.61513
"M",11,1,87,87,"logit_rho",-2.48496
"M",11,1,88,88,"logit_rho",-2.24873
"M",11,1,89,89,"logit_rho",-3.09089
"M",11,1,90,90,"logit_rho",-3.10081
"M",11,1,91,91,"logit_rho",-3.04548
"M",11,1,92,92,"logit_rho",-3.06078
"M",11,1,93,93,"logit_rho",-3.18735
"M",11,1,94,94,"logit_rho",-2.79744
"M",11,1,95,95,"logit_rho",-2.57206
"M",11,1,96,96,"logit_rho",-2.6766
"M",11,1,97,97,"logit_rho",-2.5592
"M",11,1,98,98,"logit_rho",-2.19549
"M",11,1,99,99,"logit_rho",-2.68831
"M",11,1,100,100,"logit_rho",-2.69136
"M",11,1,101,101,"logit_rho",-2.80746
"M",11,1,102,102,"logit_rho",-2.9688
"M",11,1,103,103,"logit_rho",-3.03152
"M",11,1,104,104,"logit_rho",-2.97429
"M",11,1,105,105,"logit_rho",-3.05852
"M",11,1,106,106,"logit_rho",-3.09498
"M",11,1,107,107,"logit_rho",-2.98975
"M",11,1,108,108,"logit_rho",-3.32402
"M",11,1,109,109,"logit_rho",-3.09108
"M",11,1,110,110,"logit_rho",-2.5998
"M",11,1,111,111,"logit_rho",-2.60898
"M",11,1,112,112,"logit_rho",-2.8809
"M",11,1,113,113,"logit_rho",-2.9747
"M",11,1,114,114,"logit_rho",-2.85743
"M",11,1,115,115,"logit_rho",-2.96874
"M",11,1,116,116,"logit_rho",-3.09712
"M",11,1,117,117,"logit_rho",-3.20848
"M",11,1,118,118,"logit_rho",-3.23313
"M",11,1,119,119,"logit_rho",-2.93375
"M",11,1,120,120,"logit_rho",-2.85208
"M",11,1,121,121,"logit_rho",-2.9618
"M",11,1,122,122,"logit_rho",-2.80073
"M",11,1,123,123,"logit_rho",-2.67537
"M",11,1,124,124,"logit_rho",-2.71353
"M",11,1,125,125,"logit_rho",-2.67387
"M",11,1,126,126,"logit_rho",-3.44699
"M",11,1,127,127,"logit_rho",-3.36168
"M",11,1,128,128,"logit_rho",-3.2034
"M",11,1,129,129,"logit_rho",-3.29298
"M",11,1,130,130,"logit_rho",-3.21465
"M",11,1,131,131,"logit_rho",-3.06179
"M",11,1,132,132,"logit_rho",-3.15127
"M",11,1,133,133,"logit_rho",-3.13597
"M",11,1,134,134,"logit_rho",-3.15525
"M",11,1,135,135,"logit_rho",-3.28557
"M",11,1,136,136,"logit_rho",-3.10948
"M",11,1,137,137,"logit_rho",-3.39977
"M",11,1,138,138,"logit_rho",-3.19178
"M",11,1,139,139,"logit_rho",-3.09705
"M",11,1,140,140,"logit_rho",-3.33213
"M",11,1,141,141,"logit_rho",-3.17728
"M",11,1,142,142,"logit_rho",-3.08501
"M",11,1,143,143,"logit_rho",-2.82506
"M",11,1,144,144,"logit_rho",-3.0302
"M",11,1,145,145,"logit_rho",-2.89257
"M",11,1,146,146,"logit_rho",-2.96306
"M",11,1,147,147,"logit_rho",-2.98364
"M",11,1,148,148,"logit_rho",-2.89642
"M",11,1,149,149,"logit_rho",-2.91284
"M",11,1,150,150,"logit_rho",-2.862
"M",11,1,151,151,"logit_rho",-3.04905
"M",11,1,152,152,"logit_rho",-2.85629
"M",11,1,153,153,"logit_rho",-3.196
"M",11,1,154,154,"logit_rho",-3.20769
"M",11,1,155,155,"logit_rho",-3.07736
"M",11,1,156,156,"logit_rho",-2.94381
"M",11,1,157,157,"logit_rho",-3.02653
"M",11,1,158,158,"logit_rho",-3.08199
"M",11,1,159,159,"logit_rho",-3.0568
"M",11,1,160,160,"logit_rho",-3.13434
"M",11,1,161,161,"logit_rho",-3.00228
"M",11,1,162,162,"logit_rho",-3.23482
"M",11,1,163,163,"logit_rho",-3.08712
"M",11,1,164,164,"logit_rho",-3.26641
"M",11,1,165,165,"logit_rho",-3.21641
"M",11,1,166,166,"logit_rho",-3.21748
"M",11,1,167,167,"logit_rho",-2.76571
"M",11,1,168,168,"logit_rho",-2.95537
"M",11,1,169,169,"logit_rho",-3.11202
"M",11,1,170,170,"logit_rho",-2.89978
"M",11,1,171,171,"logit_rho",-2.98501
"M",11,1,172,172,"logit_rho",-2.95238
"M",11,1,173,173,"logit_rho",-2.9793
"M",11,1,174,174,"logit_rho",-2.97207
"M",11,1,175,175,"logit_rho",-3.22283
"M",11,1,176,176,"logit_rho",-3.31002
"M",11,1,177,177,"logit_rho",-3.13716
"M",11,1,178,178,"logit_rho",-3.37687
"M",11,1,179,179,"logit_rho",-3.3486
"M",11,1,180,180,"logit_rho",-3.31097
"M",11,1,181,181,"logit_rho",-3.26983
"M",11,1,182,182,"logit_rho",-3.44
"M",11,1,183,183,"logit_rho",-3.42964
"M",11,1,184,184,"logit_rho",-3.20133
"M",11,1,185,185,"logit_rho",-3.1833
"M",11,1,186,186,"logit_rho",-3.22276
"M",11,1,187,187,"logit_rho",-3.37566
"M",11,1,188,188,"logit_rho",-3.32202
"M",11,1,189,189,"logit_rho",-3.01884
"M",11,1,190,190,"logit_rho",-3.36347
"M",11,1,191,191,"logit_rho",-3.01641
"M",11,1,192,192,"logit_rho",-2.65416
"M",11,1,193,193,"logit_rho",-2.54025
"M",11,1,194,194,"logit_rho",-2.65933
"M",11,1,195,195,"logit_rho",-2.71646
"M",11,1,196,196,"logit_rho",-2.63318
"M",11,1,197,197,"logit_rho",-2.92246
"M",11,1,198,198,"logit_rho",-2.76901
"M",11,1,199,199,"logit_rho",-3.22399
"M",11,1,200,200,"logit_rho",-2.90084
"M",11,1,201,201,"logit_rho",-2.60699
"M",11,1,202,202,"logit_rho",-3.08639
"M",11,1,203,203,"logit_rho",-3.40672
"M",11,1,204,204,"logit_rho",-3.30356
"M",11,1,205,205,"logit_rho",-3.43704
"M",11,1,206,206,"logit_rho",-3.37394
"M",11,1,207,207,"logit_rho",-3.22611
"M",11,1,208,208,"logit_rho",-3.38064
"M",11,1,209,209,"logit_rho",-2.81293
"M",11,1,210,210,"logit_rho",-2.76616
"M",11,1,211,211,"logit_rho",-2.89091
"M",11,1,212,212,"logit_rho",-3.06621
"M",11,1,213,213,"logit_rho",-2.91911
"M",11,1,214,214,"logit_rho",-2.80921
"M",11,1,215,215,"logit_rho",-2.99778
"M",11,1,216,216,"logit_rho",-3.32727
"M",11,1,217,217,"logit_rho",-3.36969
"M",11,1,218,218,"logit_rho",-3.27207
"M",11,1,219,219,"logit_rho",-3.3735
"M",11,1,220,220,"logit_rho",-3.1204
"M",11,1,221,221,"logit_rho",-2.88857
"M",11,1,222,222,"logit_rho",-2.95531
"M",11,1,223,223,"logit_rho",-2.87329
"M",11,1,224,224,"logit_rho",-2.83837
"M",11,1,225,225,"logit_rho",-2.87264
"M",11,1,226,226,"logit_rho",-2.97671
"M",11,1,227,227,"logit_rho",-2.80285
"M",11,1,228,228,"logit_rho",-2.92593
"M",11,1,229,229,"logit_rho",-2.91572
"M",11,1,230,230,"logit_rho",-3.10482
"M",11,1,231,231,"logit_rho",-3.03479
"M",11,1,232,232,"logit_rho",-3.05809
"M",11,1,233,233,"logit_rho",-2.75515
"M",11,1,234,234,"logit_rho",-3.00117
"M",11,1,235,235,"logit_rho",-2.96768
"M",11,1,236,236,"logit_rho",-2.96642
"M",11,1,237,237,"logit_rho",-3.18228
"M",11,1,238,238,"logit_rho",-3.05272
"M",11,1,239,239,"logit_rho",-2.90322
"M",11,1,240,240,"logit_rho",-3.27295
"M",11,1,241,241,"logit_rho",-3.02323
"M",11,1,242,242,"logit_rho",-2.95494
"M",11,1,243,243,"logit_rho",-2.86727
"M",11,1,244,244,"logit_rho",-3.13032
"M",11,1,245,245,"logit_rho",-3.20978
"M",11,1,246,246,"logit_rho",-2.98487
"M",11,1,247,247,"logit_rho",-3.20069
"M",11,1,248,248,"logit_rho",-3.25622
"M",11,1,249,249,"logit_rho",-3.31537
"M",11,1,250,250,"logit_rho",-2.98564
"M",11,1,251,251,"logit_rho",-2.94008
"M",11,1,252,252,"logit_rho",-2.60468
"M",11,1,253,253,"logit_rho",-2.53937
"M",11,1,254,254,"logit_rho",-2.70645
"M",11,1,255,255,"logit_rho",-2.64337
"M",11,1,256,256,"logit_rho",-2.71351
"M",11,1,257,257,"logit_rho",-2.41818
"M",11,1,258,258,"logit_rho",-2.50579
"M",11,1,259,259,"logit_rho",-3.05462
"M",11,1,260,260,"logit_rho",-3.01451
"M",11,1,261,261,"logit_rho",-3.0385
"M",11,1,262,262,"logit_rho",-2.55311
"M",11,1,263,263,"logit_rho",-2.77884
"M",11,1,264,264,"logit_rho",-2.52992
"M",11,1,265,265,"logit_rho",-2.64848
"M",11,1,266,266,"logit_rho",-2.62755
"M",11,1,267,267,"logit_rho",-2.54386
"M",11,1,268,268,"logit_rho",-2.96614
"M",11,1,269,269,"logit_rho",-2.90006
"M",11,1,270,270,"logit_rho",-2.62814
"M",11,1,271,271,"logit_rho",-2.61553
"M",11,1,272,272,"logit_rho",-2.99051
"M",11,1,273,273,"logit_rho",-3.00802
"M",11,1,274,274,"logit_rho",-3.02236
"M",11,1,275,275,"logit_rho",-3.10376
"M",11,1,276,276,"logit_rho",-3.00394
"M",11,1,277,277,"logit_rho",-3.12996
"M",11,1,278,278,"logit_rho",-3.238
"M",11,1,279,279,"logit_rho",-3.13913
"M",11,1,280,280,"logit_rho",-2.74215
"M",11,1,281,281,"logit_rho",-2.86434
"M",11,1,282,282,"logit_rho",-3.16284
"M",11,1,283,283,"logit_rho",-3.10148
"M",11,1,284,284,"logit_rho",-3.33347
"M",11,1,285,285,"logit_rho",-2.75535
"M",11,1,286,286,"logit_rho",-3.05564
"M",11,1,287,287,"logit_rho",-2.98907
"M",11,1,288,288,"logit_rho",-2.79393
"M",11,1,289,289,"logit_rho",-2.77261
"M",11,1,290,290,"logit_rho",-2.5562
"M",11,1,291,291,"logit_rho",-2.40857
"M",11,1,292,292,"logit_rho",-2.47109
"M",11,1,293,293,"logit_rho",-2.62113
"M",11,1,294,294,"logit_rho",-3.0144
"M",11,1,295,295,"logit_rho",-3.03602
"M",11,1,296,296,"logit_rho",-2.68285
"M",11,1,297,297,"logit_rho",-3.01093
"M",11,1,298,298,"logit_rho",-2.71592
"M",11,1,299,299,"logit_rho",-3.16092
"M",11,1,300,300,"logit_rho",-3.12597
"M",11,2,1,301,"logit_rho",-3.15151
"M",11,2,2,302,"logit_rho",-3.3346
"M",11,2,3,303,"logit_rho",-3.17412
"M",11,2,4,304,"logit_rho",-3.29911
